addrcode,ngsv_bin,ngsv_bowl,ngsv_bucket,ngsv_cup,ngsv_jar,ngsv_pottedplant,ngsv_tire,ngsv_vase,ngsv_total,n_bin,n_bowl,n_bucket,n_cup,n_jar,n_pottedplant,n_tire,n_vase,n_total,bin,bowl,bucket,cup,jar,pottedplant,tire,vase,total,a_bin,a_bowl,a_cup,a_bucket,a_jar,a_pottedplant,a_tire,a_vase,a_total,population,cases,normalized_cases,area,image_area,land_area,pop_density,predicted,error,norm_error
103004,1.5533310321,0.2071108043,7.1798412151,0.0862961685,0.224370038,13.6693130825,1.7086641353,0.0345184674,24.663444943,0.2886465683,0.0384862091,1.3341885824,0.0160359205,0.0416933932,2.5400898012,0.3175112251,0.0064143682,4.583066068,90,12,416,5,13,792,99,2,1429,1.7441860465,0.2325581395,0.0968992248,8.0620155039,0.2519379845,15.3488372093,1.9186046512,0.0387596899,27.6937984496,31180,369,118.3450930083,51.6,57.94,51.6,604.2635658915,85.0852452676,33.2598477407,0.1634950225
103005,1.3660714286,0.4553571429,4.7142857143,0.3392857143,0.2767857143,9.1964285714,1.8660714286,0.0357142857,18.25,0.6371283418,0.2123761139,2.1987174148,0.1582410261,0.1290913634,4.289164654,0.8703256434,0.0166569501,8.5117015075,153,51,528,38,31,1030,209,4,2044,2.1312160468,0.7104053489,0.5293216325,7.354784789,0.431815016,14.3474021451,2.911268979,0.0557180666,28.471932024,24014,244,101.6073956859,71.79,112,71.79,334.5034127316,75.6580638536,25.9493318322,0.1463868477
103101,1.6194331984,0.6477732794,9.2307692308,0.4048582996,0.3238866397,18.8663967611,1.0526315789,0.1619433198,32.3076923077,0.0784006272,0.0313602509,0.4468835751,0.0196001568,0.0156801254,0.9133673069,0.0509604077,0.0078400627,1.5640925127,20,8,114,5,4,233,13,2,399,1.0293360782,0.4117344313,0.2573340196,5.8672156459,0.2058672156,11.9917653114,0.6690684508,0.1029336078,20.5352547607,25510,214,83.8886711094,19.43,12.35,19.43,1312.9181677818,70.9731544884,12.915516621,0.0834002607
103102,1.8140589569,1.2471655329,10.8843537415,0.566893424,0.2267573696,28.1179138322,4.9886621315,0,47.8458049887,0.0591322345,0.0406534112,0.3547934068,0.0184788233,0.0073915293,0.9165496341,0.1626136448,0,1.5596126839,16,11,96,5,2,248,44,0,422,1.037613489,0.7133592737,0.3242542153,6.2256809339,0.1297016861,16.0830090791,2.8534370947,0,27.3670557717,27058,138,51.0015522212,15.42,8.82,15.42,1754.7341115435,71.4923291098,20.4907768886,0.1672800034
103103,5.7023984337,0.6607929515,12.6284875184,0.5384238864,0.4405286344,25.8198727362,3.622124327,0.1713166911,49.5839451787,0.6162553889,0.0714115687,1.3647544235,0.0581872041,0.0476077124,2.7903409241,0.3914411913,0.0185141104,5.3585125235,233,27,516,22,18,1055,148,7,2026,5.5043704229,0.6378454996,0.5197259627,12.1899362155,0.4252303331,24.923222301,3.4963382944,0.1653673518,47.8620363808,37809,290,76.7013145018,42.33,40.86,42.33,893.1963146704,81.1700529299,4.468738428,0.0283061995
103201,2.8252909995,0.2021968414,7.4375648943,0.1584786054,0.5082244931,12.0115853325,1.3607300945,0.043718236,24.5477894967,0.6223516949,0.0445396764,1.6383378274,0.0349094761,0.1119510786,2.6458975347,0.2997399846,0.0096302003,5.407357473,517,37,1361,29,93,2198,249,8,4492,2.2720281257,0.162601626,0.1274445177,5.9811030543,0.4087013843,9.6594155131,1.0942649967,0.0351571083,19.7407163261,83072,787,94.7370955316,227.55,182.99,227.55,365.0714128763,70.981437542,23.7556579896,0.1433494344
103203,2.6193698048,0.1739802822,8.1384109801,0.164314711,0.4542818481,10.4484825053,1.9137831046,0.0096655712,23.9222888073,0.5775296224,0.0383599011,1.79439093,0.0362287955,0.100161964,2.3037251726,0.4219589123,0.0021311056,5.2744864035,271,18,842,17,47,1081,198,1,2475,1.7870095615,0.118694362,0.1121002308,5.5522584899,0.3099241675,7.1282558523,1.3056379822,0.0065941312,16.3204747774,46924,288,61.3758417867,151.65,103.46,151.65,309.423013518,71.8698245127,10.4939827259,0.0787566532
103301,1.4821468673,0.471592185,5.0752301819,0.6737031215,0.1122838536,12.4635077476,1.7067145744,0.1796541657,22.1648326971,0.0952875953,0.0303187803,0.3262878263,0.0433125433,0.0072187572,0.8012820513,0.1097251097,0.0115500116,1.424982675,66,21,226,30,5,555,76,8,987,0.9489575845,0.3019410496,0.4313443566,3.2494608196,0.0718907261,7.9798705967,1.0927390367,0.1150251618,14.1912293314,69264,603,87.0582120582,69.55,44.53,69.55,995.8878504673,71.5574672603,15.5007447979,0.0977251736
103302,4.5596781404,0.4023245418,7.4653553867,0.9387572642,0.4023245418,21.2784979884,1.7434063478,0.2682163612,37.0585605722,0.9009804788,0.0794982775,1.4751347054,0.1854959809,0.0794982775,4.2045755675,0.344492536,0.0529988517,7.3226746754,102,9,167,21,9,476,39,6,829,5.6509695291,0.4986149584,1.163434903,9.2520775623,0.4986149584,26.3711911357,2.1606648199,0.3324099723,45.9279778393,11321,93,82.1482201219,18.05,22.37,18.05,627.2022160665,89.6891552944,7.5409351725,0.0438841384
103303,3.7117312381,0.3522080737,6.3126523977,0.3522080737,0.4605797887,19.0192359794,2.3028989434,0.0541858575,32.5657003522,0.5798696351,0.055024126,0.9862016423,0.055024126,0.0719546263,2.971302802,0.3597731313,0.0084652501,5.087615339,137,13,233,13,17,702,85,2,1202,3.8766270515,0.3678551217,0.3678551217,6.5930956423,0.481041313,19.8641765705,2.4052065648,0.0565930956,34.012450481,23626,137,57.9869635148,35.34,36.91,35.34,668.5342388229,78.1560063481,20.1690428333,0.1481460472
103401,2.7419546843,0.3095115273,10.2059442086,0.2539581763,0.4245863259,18.5865640252,1.8848458395,0.0753938336,34.4827586207,0.5676030885,0.0640709709,2.112699195,0.0525710531,0.0878922293,3.8475439461,0.3901757845,0.0156070314,7.1381632988,691,78,2572,64,107,4684,475,19,8690,3.0860613639,0.3483542495,0.2858291278,11.4867580724,0.477870573,20.919119289,2.1213880577,0.0848555223,38.8102362556,121740,1326,108.9206505668,223.91,252.01,223.91,543.7005939887,89.4165130688,19.504137498,0.0983382899
103501,3.3627162912,0.6856023506,20.6007182501,0.5223636957,0.7835455436,35.2595494613,4.0483186419,0.1632386549,65.4260528893,0.2744763631,0.0559612002,1.6815008261,0.0426371049,0.0639556574,2.8780045835,0.3304375633,0.0133240953,5.3402973938,103,21,631,16,24,1080,124,5,2004,1.7630948305,0.3594659363,0.2738788086,10.8010955152,0.4108182129,18.4868195823,2.1225607669,0.0855871277,34.3033207806,37526,263,70.0847412461,58.42,30.63,58.42,642.348510784,85.5437322995,15.4589910535,0.0993326652
103502,3.8989566172,0.9335529929,14.717188358,0.7138934651,0.4942339374,27.9516749039,2.471169687,0.0549148819,51.2355848435,0.1995727457,0.0477850236,0.7533168428,0.0365414886,0.0252979537,1.4307398246,0.1264897684,0.0028108837,2.6225545311,71,17,268,13,9,509,45,1,933,2.7088897367,0.6486074018,0.4959938955,10.2251049218,0.3433803892,19.4200686761,1.7169019458,0.0381533766,35.5971003434,35576,200,56.217674837,26.21,18.21,26.21,1357.3445249905,73.3134430339,17.0957681969,0.1319819398
103503,2.2934338674,0.3141690229,17.8290920515,0.3141690229,0.6911718505,27.0970782281,2.5918944392,0.0942507069,51.2252591894,0.323359394,0.0442958074,2.5137870701,0.0442958074,0.0974507763,3.8205133884,0.3654404111,0.0132887422,7.2224313969,146,20,1135,20,44,1725,165,6,3261,1.7830972154,0.2442598925,0.2442598925,13.8617489008,0.5373717636,21.0674157303,2.0151441133,0.0732779678,39.8265754763,45151,342,75.7458306571,81.88,63.66,81.88,551.4289203713,93.9819615445,18.2361308873,0.1074433989
103504,3.3362857986,0.679067021,17.2128727487,0.708591674,0.7381163271,30.3808680248,3.7791555949,0.0885739593,56.9235311485,0.3190738388,0.0649442327,1.6461951151,0.067767895,0.0705915572,2.9055484964,0.3614287731,0.0084709869,5.4440208951,113,23,583,24,25,1029,128,3,1928,2.3246245628,0.4731536721,0.4937255709,11.9934169924,0.5142974697,21.1684838511,2.6332030446,0.0617156964,39.6626208599,35415,376,106.1697021036,48.61,33.87,48.61,728.5537955153,83.3950695707,22.7746325329,0.1201416926
103602,4.1751824818,0.4282238443,15.2506082725,0.2530413625,1.4695863747,27.503649635,1.7712895377,0.097323601,50.9489051095,0.6827079156,0.0700213247,2.4937139947,0.0413762373,0.2403004551,4.4972787167,0.2896336612,0.0159139374,8.3309462427,429,44,1567,26,151,2826,182,10,5235,3.9747984805,0.407671639,0.2408968776,14.518669508,1.399054943,26.1836375429,1.6862781432,0.0926526452,48.5036597795,62838,487,77.5008752666,107.93,102.75,107.93,582.2106921153,68.1256942359,9.3751810307,0.0643782317
103604,3.6249682392,0.5166426696,18.5059710341,0.2879647667,1.5838062167,32.116541035,2.9389345304,0.0677564157,59.6425849073,0.5217857752,0.0743666642,2.6637895301,0.0414502719,0.2279764953,4.6229244386,0.4230365982,0.0097530051,8.5850827786,428,61,2185,34,187,3792,347,8,7042,4.3084356755,0.6140527481,0.3422589088,21.9951681095,1.8824239984,38.1719347695,3.4930541574,0.080531508,70.8878598752,82026,305,37.1833321142,99.34,118.07,99.34,825.7096839138,74.3086655404,37.1253334262,0.33298653
103605,1.2759170654,0.1962949331,3.3860875966,0.1349527665,0.1962949331,6.8089804932,1.2513801987,0.0368053,13.2867132867,0.4327563249,0.0665778961,1.1484687084,0.0457723036,0.0665778961,2.3094207723,0.4244340879,0.0124833555,4.5064913449,104,16,276,11,16,555,102,3,1083,0.777686383,0.1196440589,0.0822552905,2.0638600165,0.1196440589,4.150153294,0.7627308756,0.022433261,8.0984072385,24032,50,20.8055925433,133.73,81.51,133.73,179.7053765049,74.2661456486,53.4605531054,0.5623180361
103701,0.8565310493,0.6423982869,3.3547466096,0.3211991435,0.0713775874,7.9586009993,1.2134189864,0.2141327623,14.6324054247,0.0746942205,0.0560206654,0.2925523638,0.0280103327,0.0062245184,0.6940337991,0.1058168124,0.0186735551,1.2760262675,24,18,94,9,2,223,34,6,410,1.0371650821,0.7778738116,0.3889369058,4.0622299049,0.0864304235,9.6369922213,1.4693171997,0.2592912705,17.7182368194,32131,233,72.5156391024,23.14,28.02,23.14,1388.5479688851,68.2192495013,4.2963896011,0.0305282481
103702,2.3869984764,1.1681056374,7.2117826308,0.9649568309,0.2539360081,18.6896901981,2.9964448959,0.406297613,34.0782122905,0.5195092296,0.2542279209,1.5695810766,0.2100143694,0.0552669393,4.0676467337,0.6521498839,0.0884271029,7.4168232563,47,23,142,19,5,368,59,8,671,4.1300527241,2.0210896309,1.6695957821,12.4780316344,0.4393673111,32.3374340949,5.1845342707,0.7029876977,58.9630931459,9047,83,91.7431192661,11.38,19.69,11.38,794.9912126538,83.9063358177,7.8367834483,0.0446160419
103703,1.9476158496,1.6789791807,6.5815983882,1.4103425118,0.3357958361,15.6480859637,2.6192075218,0,30.2216252518,0.1953651307,0.1684182161,0.6601994072,0.1414713015,0.0336836432,1.5696577742,0.2627324171,0,3.0315278901,29,25,98,21,5,233,39,0,450,3.197353914,2.756339581,2.3153252481,10.8048511577,0.5512679162,25.6890848953,4.2998897464,0,49.6141124587,14844,109,73.4303422258,9.07,14.89,9.07,1636.6041896362,63.1144659098,10.315876316,0.0755493853
103704,1.3882767739,0.5509034817,4.1648303217,0.4186866461,0.1322168356,7.6465403261,1.7628911415,0.0881445571,16.1524900837,0.3838186914,0.1523090045,1.1514560741,0.1157548434,0.0365541611,2.1140489826,0.4873888144,0.0243694407,4.4657000122,63,25,189,19,6,347,80,4,733,2.7403218791,1.0874293171,0.826446281,8.2209656372,0.2609830361,15.0935189213,3.4797738147,0.1739886907,31.8834275772,16414,150,91.385402705,22.99,45.38,22.99,713.9625924315,71.7689003332,19.6165023718,0.1202328226
103801,3.1139101315,0.3448792922,11.3860148948,0.3248862898,0.5997900735,27.0455340631,2.2242215225,0.1149597641,45.1541960314,0.6674666267,0.0739248752,2.4405922561,0.0696393752,0.1285650003,5.7972101395,0.4767618762,0.0246416251,9.6788017742,623,69,2278,65,120,5411,445,23,9034,4.4923565042,0.4975483127,0.4687049322,16.426305163,0.8653014133,39.0178828959,3.2088260744,0.1658494376,65.1427747332,93338,1098,117.6369752941,138.68,200.07,138.68,673.0458609749,102.3790718242,15.2579034699,0.0693490483
103802,3.7473976405,0.2081887578,11.5058986815,0.1249132547,0.985426787,31.172796669,2.2900763359,0.0555170021,50.0902151284,0.9760682525,0.054226014,2.9968910419,0.0325356084,0.2566697997,8.1194418336,0.5964861543,0.0144602704,13.0467789748,270,15,829,9,71,2246,165,4,3609,4.5863767624,0.254798709,0.1528792254,14.0818753185,1.2060472227,38.1518600306,2.8027857992,0.0679463224,61.3045693902,27662,207,74.8318993565,58.87,72.05,58.87,469.8827925939,103.4478008328,28.6159014763,0.1605112722
103901,2.5256849315,0.7705479452,5.779109589,0.5993150685,0.3852739726,18.6643835616,1.6267123288,0.3852739726,30.7363013699,0.6850905713,0.2090106828,1.5675801208,0.1625638644,0.1045053414,5.0627032048,0.4412447747,0.1045053414,8.3372039015,59,18,135,14,9,436,38,9,718,2.9135802469,0.8888888889,0.6913580247,6.6666666667,0.4444444444,21.5308641975,1.8765432099,0.4444444444,35.4567901235,8612,132,153.2745006967,20.25,23.36,20.25,425.2839506173,86.5437761696,66.7307245271,0.2782553749
103902,3.5457475824,0.483511034,6.9799156955,0.3347384081,0.1735680635,15.9062732457,1.7356806348,0.1983635011,29.3577981651,0.5368673975,0.0732091906,1.0568403664,0.0506832858,0.0262802223,2.4083946539,0.2628022226,0.0300345397,4.4451118787,286,39,563,27,14,1283,140,16,2368,4.2307692308,0.5769230769,0.399408284,8.3284023669,0.2071005917,18.9792899408,2.0710059172,0.2366863905,35.0295857988,53272,458,85.9738699504,67.6,80.66,67.6,788.0473372781,80.1297283366,5.8441416139,0.0351837147
103903,2.9965156794,0.5574912892,8.3159117305,0.487804878,0.3484320557,14.9593495935,1.881533101,0.0929152149,29.6399535424,0.5696873344,0.1059883413,1.5809927575,0.0927397986,0.0662427133,2.8440204911,0.3577106518,0.0176647235,5.6350468115,129,24,358,21,15,644,81,4,1276,3.928136419,0.730816078,0.6394640682,10.9013398295,0.4567600487,19.6102314251,2.4665042631,0.1218026797,38.8550548112,22644,389,171.7894364953,32.84,43.05,32.84,689.5249695493,76.9598413812,94.8295951141,0.3812256097
104001,2.6374762972,0.4481985865,19.4621616963,0.5171522151,1.0687812446,31.0808481296,3.3614893984,0.1206688502,58.6967764179,0.3879998986,0.0659346233,2.8630842188,0.0760784115,0.1572287171,4.5723125301,0.4945096746,0.0177516293,8.6348997033,153,26,1129,30,62,1803,195,7,3405,2.366223322,0.4021033096,0.4639653573,17.4605629446,0.9588617383,27.8843179709,3.0157748221,0.1082585834,52.6600680483,39433,532,134.9123830294,64.66,58.01,64.66,609.8515310857,91.1601039339,43.7522790955,0.193532082
104003,3.0315012521,0.3295110057,11.7174113615,0.2108870436,1.1862396204,16.3569263213,2.2406748385,0.0922630816,35.1654145248,0.5712582584,0.062093289,2.2080373553,0.0397397049,0.2235358402,3.0823108638,0.4222343649,0.0173861209,6.6265957975,230,25,889,16,90,1241,170,7,2668,1.5649452269,0.1701027421,0.1088657549,6.0488535075,0.6123698714,8.4439001157,1.156698646,0.0476287678,18.1533646322,40262,219,54.3937211266,146.97,75.87,146.97,273.9470640267,58.3717244655,3.9780033389,0.0352767935
104004,0.5807200929,0,1.2001548587,0.0774293457,0.0387146729,2.5551684088,1.0065814944,0,5.4587688734,0.0286379778,0,0.0591851541,0.003818397,0.0019091985,0.1260071022,0.0496391615,0,0.2691969911,15,0,31,2,1,66,26,0,141,0.133523233,0,0.0178030977,0.275948015,0.0089015489,0.5875022254,0.2314402706,0,1.2551183906,52378,297,56.7031959983,112.34,25.83,112.34,466.2453266868,66.6748302278,9.9716342295,0.0808218006
104101,3.2629247474,0.3997623035,10.7611690346,0.2485008914,0.7833180271,23.9101075036,2.0042137108,0.0540219329,41.4240181514,0.7794151805,0.0954912638,2.5705215888,0.0593594343,0.1871112602,5.7114099156,0.4787467417,0.0129042248,9.8949596098,604,74,1992,46,145,4426,371,10,7668,3.8772628065,0.4750288869,0.295288227,12.7872640904,0.9307998459,28.4118628836,2.3815637437,0.0641930928,49.2232635768,77494,531,68.5214339175,155.78,185.11,155.78,497.4579535242,87.5312504698,19.0098165523,0.1218166584
104102,2.0258236866,0.2003561888,8.2257346394,0.3673196794,0.6678539626,13.3125556545,1.892252894,0.0667853963,26.7586821015,0.6478251584,0.0640706201,2.6304549014,0.1174628034,0.2135687335,4.2571367552,0.6051114117,0.0213568734,8.5569872571,182,18,739,33,60,1196,170,6,2404,3.317535545,0.328107911,0.6015311703,13.4706525702,1.0936930368,21.8009478673,3.0987969377,0.1093693037,43.820634342,28094,197,70.1217341781,54.86,89.84,54.86,512.1035362742,75.4054065425,5.2836723643,0.0363071269
104201,4.7923637079,0.3641015548,17.3292658925,0.3050580594,1.9385947648,29.0395591419,3.0899429246,0.1082464082,56.9671324542,0.619474655,0.0470648095,2.2400305285,0.0394326782,0.2505883101,3.7537365643,0.3994148699,0.0139922407,7.3637346562,487,37,1761,31,197,2951,314,11,5789,3.1751206155,0.2412309297,0.2021124006,11.4812883036,1.2843917069,19.2397965836,2.0472030252,0.0717173034,37.7428608684,78615,289,36.7614322966,153.38,101.62,153.38,512.5505281001,61.1019428341,24.3405105375,0.2487193039
104202,1.5718028102,0.1190759705,3.2864967849,0.0238151941,0.2381519409,3.6675398905,1.3336508693,0.0238151941,10.2643486544,0.1828052293,0.013848881,0.3822291159,0.0027697762,0.027697762,0.4265455351,0.1551074673,0.0027697762,1.1937735431,66,5,138,1,10,154,56,1,431,0.4692165505,0.0355467084,0.0071093417,0.9810891511,0.0710934167,1.0948386179,0.3981231338,0.0071093417,3.0641262619,36104,121,33.5142920452,140.66,41.99,140.66,256.6756718328,64.1443173865,30.6300253413,0.3136438817
104203,5.5278174037,0.4636233951,16.4170233,0.261531146,1.9258202568,26.081787922,2.6985259154,0.0832144555,53.4593437946,0.5428754889,0.0455314926,1.6122818283,0.0256844317,0.1891308155,2.5614383282,0.2650166365,0.0081723192,5.2501313408,465,39,1381,22,162,2194,227,7,4497,4.1805268363,0.3506248314,0.1977883664,12.4157151848,1.4564416075,19.724894363,2.0408163265,0.0629326621,40.429740178,85655,375,43.7802813613,111.23,84.12,111.23,770.0710240043,56.7718994094,12.9916180482,0.1292027478
104301,3.7833827893,0.3461918892,12.5247279921,0.272007913,0.9149357072,21.871909001,1.9535113749,0.0494559842,41.7161226508,0.6682098091,0.0611433812,2.2120801852,0.0480412281,0.1615932218,3.8629514784,0.3450233655,0.0087347687,7.3677774381,306,28,1013,22,74,1769,158,4,3374,2.5840229691,0.2364465462,0.1857794292,8.5542982604,0.6248944435,14.9383550076,1.3342340821,0.033778078,28.4918088161,45794,386,84.2905184085,118.42,80.88,118.42,386.7083262962,75.4356885627,8.8548298458,0.0554375516
104302,3.1047533517,0.2181025082,10.8024889345,0.147539932,0.461864135,17.9357239079,1.9436782347,0.0641477965,34.6782988004,0.9762985376,0.0685829551,3.3968734241,0.046394352,0.1452344932,5.6399394856,0.6111951589,0.0201714574,10.9046898638,484,34,1684,23,72,2796,303,10,5406,4.1251171908,0.2897809597,0.1960282963,14.3526804739,0.613653797,23.8302224495,2.582459729,0.085229694,46.0751725901,49575,113,22.7937468482,117.33,155.89,117.33,422.5262081309,99.4948681002,76.701121252,0.6272139175
104401,1.6964806533,0.2284658759,10.4997083414,0.1409683064,0.8798366712,23.5465681509,1.9881392184,0.058331713,39.0384989306,0.3674380409,0.0494830599,2.2741150955,0.0305321008,0.1905624224,5.0999136679,0.4306079047,0.0126339728,8.4552862648,349,47,2160,29,181,4844,409,12,8031,1.3389602916,0.1803184347,0.1112603108,8.2869748705,0.6944178016,18.5843084596,1.569154038,0.0460387493,30.8114329561,94982,942,99.1766861089,260.65,205.72,260.65,364.4043736812,88.1254678897,11.0512182192,0.0590020882
104501,2.998042095,0.1590797846,11.0376896721,0.1346059716,0.4650024474,15.6999510524,3.0592266275,0.0611845326,33.6147821831,0.9618404523,0.0510364322,3.5411432161,0.0431846734,0.1491834171,5.0369032663,0.9814698492,0.019629397,10.7843907035,245,13,902,11,38,1283,250,5,2747,5.3680981595,0.2848378615,0.2410166521,19.7633654689,0.8326029798,28.111305872,5.4776511832,0.1095530237,60.1884312007,25472,624,244.9748743719,45.64,81.72,45.64,558.1069237511,97.2546121799,147.720262192,0.4316409544
104502,4.6321525886,0.514683621,15.834090221,0.3027550711,0.6357856494,25.7341810475,4.0871934605,0.1816530427,51.9224947018,1.2308930008,0.136765889,4.2075623492,0.0804505229,0.1689460981,6.8382944489,1.0860820595,0.0482703138,13.7972646822,153,17,523,10,21,850,135,6,1715,9.6226415094,1.0691823899,0.6289308176,32.893081761,1.320754717,53.4591194969,8.4905660377,0.3773584906,107.8616352201,12430,71,57.1198712792,15.9,33.03,15.9,781.7610062893,105.8781021649,48.7582308858,0.2991339699
104503,0.3080082136,0,0.4106776181,0,0,0.9240246407,0.3080082136,0,1.9507186858,0.0100583384,0,0.0134111178,0,0,0.0301750151,0.0100583384,0,0.0637028096,3,0,4,0,0,9,3,0,19,0.0894187779,0,0,0.1192250373,0,0.2682563338,0.0894187779,0,0.566318927,29826,217,72.7553141554,33.55,9.74,33.55,889.001490313,65.7753285158,6.9799856396,0.0503858605
104504,5.6941848961,0.670550731,16.5549082115,0.3737495878,0.6265801913,22.359019457,2.7701440035,0.0549631747,49.1041002528,1.1480242016,0.1351920392,3.3376919838,0.0753529399,0.1263269874,4.5078788147,0.5584982602,0.0110813147,9.9000465415,518,61,1506,34,57,2034,252,5,4467,8.157480315,0.9606299213,0.5354330709,23.7165354331,0.8976377953,32.031496063,3.968503937,0.0787401575,70.3464566929,45121,329,72.9150506416,63.5,90.97,63.5,710.5669291339,82.2416074801,9.3265568385,0.0601105808
104601,2.0853473277,0.0966717304,10.4129263914,0.0414307416,0.3590664273,9.9295677393,1.9472448557,0,24.8722552134,0.2762026706,0.0128040973,1.3791841961,0.0054874703,0.0475580757,1.3151637095,0.257911103,0,3.2943113225,151,7,754,3,26,719,141,0,1801,0.5632646971,0.0261116085,0.0111906893,2.8125932557,0.0969859743,2.6820352134,0.5259623993,0,6.7181438377,54670,295,53.9601243827,268.08,72.41,268.08,203.9316621904,73.9129567842,19.9528324016,0.1560362214
104602,1.3102796164,0.1620964474,3.8768067,0.0405241118,0.4727813049,7.7130892881,2.3909225989,0.0135080373,15.9800081048,0.3780792017,0.0467726848,1.1186467103,0.0116931712,0.1364203305,2.2256002495,0.6898971001,0.0038977237,4.6110071718,97,12,287,3,35,571,177,1,1183,0.2416361508,0.0298931321,0.007473283,0.7149440749,0.0871883018,1.4224148669,0.4409236978,0.0024910943,2.9469646015,25656,117,45.6033676333,401.43,74.03,401.43,63.9115163291,63.9125957768,18.3092281435,0.1671831902
104603,2.2117909142,0.26255072,16.6998170101,0.318243297,1.1297637044,22.4361524385,2.2993078208,0.0477364946,45.4053623996,0.3434261078,0.0407664085,2.5929906484,0.0494138285,0.175419091,3.4836749064,0.3570149106,0.0074120743,7.0501179755,278,33,2099,40,142,2820,289,6,5707,1.4872672801,0.176546116,0.2139952921,11.2294029531,0.759683287,15.0866680933,1.5461159854,0.0320992938,30.5317783009,80949,408,50.4021050291,186.92,125.69,186.92,433.0676225123,77.0554284261,26.6533233971,0.2091153239
104604,1.5663937344,0.2491990032,8.3659665361,0.0711997152,0.2135991456,9.5051619794,1.8155927376,0,21.7871128515,0.3716844061,0.0591316101,1.9851326238,0.0168947457,0.0506842372,2.2554485555,0.4308160162,0,5.1697921946,44,7,235,2,6,267,51,0,612,0.4448938322,0.0707785642,0.0202224469,2.3761375126,0.0606673407,2.6996966633,0.5156723964,0,6.1880687563,11838,81,68.423720223,98.9,28.09,98.9,119.6966632963,81.0944422701,12.6707220471,0.0847436983
104605,2.0241915576,0.1481115774,7.75117255,0.0987410516,1.0614663046,7.4302641323,1.5551715626,0,20.0691187361,0.5001829938,0.0365987556,1.9153348786,0.0243991704,0.2622910821,1.8360375747,0.3842869342,0,4.9591313895,82,6,314,4,43,301,63,0,813,0.5088111194,0.0372300819,0.0248200546,1.9483742864,0.266815587,1.867709109,0.39091586,0,5.0446760983,16394,81,49.4083201171,161.16,40.51,161.16,101.724993795,39.6553220865,9.7529980307,0.1095059419
104701,2.919002513,0.2899671371,9.85888266,0.2126425672,0.3866228494,13.2611637348,2.9769959405,0.1353179973,30.0405953992,0.1640894124,0.0163002728,0.5542092738,0.0119535334,0.021733697,0.7454658075,0.167349467,0.007606794,1.6887082577,151,15,510,11,20,686,154,7,1554,0.8584422968,0.0852757248,0.0625355316,2.8993746447,0.1137009665,3.8999431495,0.8754974417,0.0397953383,8.8345650938,92023,624,67.8091346729,175.9,51.73,175.9,523.1552018192,69.6936776744,1.8845430016,0.013705487
104801,2.3593200469,0.0586166471,6.5064478312,0.1172332943,0.468933177,8.47010551,1.9636576788,0.0146541618,19.958968347,0.7119798346,0.01768894,1.9634723389,0.03537788,0.1415115199,2.5560518286,0.5925794897,0.004422235,6.0230840667,161,4,444,8,32,578,134,1,1362,0.8678309616,0.0215610177,0.0431220354,2.3932729625,0.1724881414,3.1155670548,0.7222940923,0.0053902544,7.3415265201,22613,163,72.0824304604,185.52,68.24,185.52,121.8898231997,69.3567292739,2.7257011864,0.0192711919
104802,1.6968254962,0.081397533,5.2407488573,0.0876588817,0.3819422704,8.1522760003,2.1413812535,0.0313067435,17.8135370359,0.4902581544,0.0235179188,1.5141921595,0.0253269895,0.1103533115,2.3554100259,0.6187021727,0.0090453534,5.1468060857,271,13,837,14,61,1302,342,5,2845,0.9185195228,0.0440618221,0.0474511931,2.8369034707,0.2067516269,4.4129609544,1.159164859,0.0169468547,9.6427603037,55277,250,45.2267670098,295.04,159.71,295.04,187.3542570499,72.9042132745,27.6774462647,0.2342945618
104901,4.073587385,0.3723171266,15.1335961454,0.2409110819,0.5475251862,21.003066141,2.2777047744,0.0657030223,43.7144108629,0.34099659,0.031166355,1.2668206651,0.020166465,0.045832875,1.7581490852,0.19066476,0.005499945,3.6592967404,186,17,691,11,25,959,104,3,1996,1.7938084675,0.1639502363,0.106085447,6.6640948983,0.2411032886,9.2487221526,1.0029896808,0.0289323946,19.2496865657,54546,347,63.6160305064,103.69,45.66,103.69,526.0487993056,75.6529906888,12.0369601824,0.0864295597
104902,2.5443226418,0.2165380972,14.3050480444,0.175937204,0.365408039,21.4237379889,2.0435782921,0.0812017864,41.1557720937,0.2830046666,0.0240855035,1.5911485774,0.0195694716,0.0406442872,2.3829595062,0.2273069396,0.0090320638,4.5777510161,188,16,1057,13,27,1583,151,6,3041,0.9298644772,0.0791374023,0.0642991394,5.2280146404,0.1335443664,7.8296567415,0.7468592343,0.0296765259,15.0410525275,66430,317,47.7194038838,202.18,73.89,202.18,328.5686022356,86.207889317,38.4884854332,0.2873834341
105001,2.4237904354,0.4474690034,18.0199496597,0.3449240235,0.7644262142,19.7352475063,2.801342407,0.0605947609,44.5977440104,0.4853643967,0.0896057348,3.6084976105,0.0690710872,0.1530764636,3.9519862605,0.5609692354,0.0121341099,8.9307048984,520,96,3866,74,164,4234,601,13,9568,1.5619368016,0.2883575634,0.2222756218,11.6123993752,0.4926108374,12.7177700348,1.8052384957,0.03904842,28.7396371501,107136,969,90.4457885305,332.92,214.54,332.92,321.8070407305,85.7844257063,4.6613628241,0.026450418
